industry_code,total_sales_amount,weekday_sales_amount,weekend_sales_amount,lunch_sales_ratio,dinner_sales_ratio,transaction_count,weekday_transaction_count,weekend_transaction_count,mom_growth_rate,yoy_growth_rate,sales_cv,avg_transaction_value,cash_payment_ratio,revisit_customer_sales_ratio,new_customer_ratio,electricity_usage_kwh,electricity_bill_amount,gas_usage_m3,water_usage_ton,energy_eff_appliance_ratio,participate_energy_eff_support,participate_high_eff_equip_support,food_waste_kg_per_day,recycle_waste_kg_per_day,yellow_umbrella_member,yellow_umbrella_months,yellow_umbrella_amount,employment_insurance_employees,customer_review_avg_rating,customer_review_positive_ratio,hygiene_certified,origin_price_violation_count,operating_profit,cost_of_goods_sold,total_salary,rent_expense,other_expenses,operating_profit_ratio,cogs_ratio,salary_ratio,rent_ratio,cash_payment_ratio_detail,card_payment_ratio_detail,other_payment_ratio,weighted_avg_cash_period,cashflow_cv,avg_account_balance,min_balance_maintenance_ratio,excessive_withdrawal_frequency,rent_payment_compliance_rate,utility_payment_compliance_rate,salary_payment_regularity,tax_payment_integrity
-0.46912414239493927,-0.2855819487113031,-0.3355929105430165,-0.22333914454398146,0.30120134742807647,0.034551194451113765,-0.3650312862682826,-0.4249281601484884,-0.2870254883262747,0.8659791302185232,0.98370291639789,-0.058867864699944907,-0.12468601289024395,0.031348950760617916,-0.39297201530521236,0.09774927906522056,-0.5070075994818112,-0.4800670733595677,0.43258147282101483,-0.5232564820732543,-0.10712298939333584,-0.5818243815575425,-0.46672058817463347,-0.18455388404944034,0.15240755615138518,-0.7823321544539193,-0.47789234199278396,-0.6539532712054938,-0.44882002658902603,-1.2006184849495973,-1.2173676445121746,-0.23668542071017637,-0.26300062113498274,-0.33407541549446595,-0.27506271264742244,-0.30945612490540453,-0.3073902798898375,-0.2550759357655884,-0.42181650727991454,0.7997976451043771,-0.5074964853748777,-0.17737327611409992,1.0787015159727127,-0.9294005356298913,-1.6027748395363317,-1.2176533185618843,-0.23204356747133892,-0.33729152996512474,0.4910352937895671,0.7327227883285401,-0.8893616614034493,0.060156985894053154,-0.8335277075876477,0.8433883036197506
-0.46723719119097923,-0.2913960622251437,-0.3481515581169062,-0.2042101959233134,-0.3364497515224556,-0.18142286702093552,-0.3248203123928362,-0.3673313636536629,-0.2246733250623475,1.235940595845952,0.9842121086039464,0.24697568659882732,-0.30415743963214675,0.4860707154010303,-0.9899962435516078,0.7030434750182977,-0.9001250791101376,-0.8727488118722165,-0.6090635181232272,0.03361027471586189,0.31266560088584266,-0.5834327712023638,-0.47223325431855434,0.348195966279542,0.8312300555046988,-0.7705149432812698,-0.4696342603978057,-0.6536727362019632,-0.46629827062919643,-1.2473847929865862,-0.6186011643351189,-0.2608028818379994,-0.27811788067692605,-0.3084212117004112,-0.24247888071794332,-0.339571357676066,-0.2883449891577806,-0.25163396557963524,-0.03943976987009377,1.1395068296016129,-1.779364923177988,-0.3236832454912651,-1.4409722104114568,1.5776099454103676,-1.4841179163959386,1.3396861913605729,-0.5360093751588845,-0.39144997347285787,-0.9383340254020497,0.6837276217378647,-1.4195915274838098,0.1095181189261575,-1.7162814788555123,-1.5074220550472028
-0.4539502862548934,-0.2500500345565822,-0.3270079401945039,-0.16836819728106184,0.5934757208530229,0.631944261543434,-0.27645094467973963,-0.32882789142325336,-0.1911822484938365,0.9723330902874803,0.9710002221743274,0.6470210732927486,-0.3927215203883264,-0.026102597407037516,-0.9657311710518649,0.7397102344524236,-0.7474168999182843,-0.7296491049232,-0.6921692296969615,-0.43690504494547294,-0.9090460489882973,-0.557101381044559,-0.45401075927024126,0.1051923094159681,0.16276006295840148,-0.7741884642686845,-0.4841590529121314,-0.6404502160144193,-0.44665954987393275,0.36151523358332494,0.8154717905758995,-0.25651485167385196,-0.2826652482454546,-0.3471382103292428,-0.25513564761364227,-0.21122741560292027,-0.25537583928123553,-0.16832007495281512,-0.7588285941428691,0.34918221268080724,0.6911363436671624,-0.06543314882226918,-1.3207863628661067,1.2193147414051373,1.6087833996105625,1.4601967399213274,0.05545069900079847,-0.2830527947537314,-0.1871074943474637,-1.0734907126915516,-1.2184683446125386,-0.6486383782944374,-0.40030581349591177,-0.3319311686036886
-0.4599378651235834,-0.2444893079617081,-0.3221593307508454,-0.14727151393235377,-1.0878015755531227,0.37632607825716924,-0.2491401259867547,-0.3286503898517475,-0.16446810073052925,0.9686056735295789,0.9759488035779855,0.40648417280699767,-0.39355334175968837,0.007102016885423202,-0.27302667322411395,0.666088034328696,-0.009383347467173016,0.06750592671303572,-0.13445690985311115,-0.01910405784988504,-0.49334806884300236,-0.5711011574079651,2.1209271483282266,0.2345023460253388,0.3420802527344392,-0.7733379575553652,-0.49712920283468176,-0.6569538955570691,-0.4415119662104659,-0.9303233584384694,-0.5341156306248401,-0.24855373389611346,-0.2780774591579952,-0.3723501459231765,-0.23291384979196741,-0.19508144066310407,-0.2626153723914829,-0.15177018311632276,-1.1218535320039869,0.873076484632531,1.144875073806805,-0.5637575413034449,0.8679066433754488,-0.8692623216175696,0.516604250883238,-0.8376399879744008,0.24014333593861006,-0.26384204249141974,-0.9805637031386291,-0.47308607438889533,-1.5089403769664977,-0.9014080913148733,-0.7516415671180917,-1.6028520827214305
-0.4726736108062336,-0.2274359027966075,-0.3024617804484611,-0.13782025505287837,0.35516145251711506,-0.3130236205428303,-0.2918425099084535,-0.34076538518731936,-0.20239372839328004,1.045618163959788,0.9811154048207891,0.9697874174509451,-0.16054850673009585,0.0032679386044237283,-0.8163948370003146,0.47196316296926816,0.039469886492512055,-0.13897132846132187,-0.15931161324557547,-0.42678900666230196,-1.4639450024597995,-0.5612331186869243,-0.46504458828290784,-0.03405067826644739,0.02879747661189706,-0.7827559179037609,-0.49979934648879604,-0.6606534475015151,-0.45863119555506066,-0.11874636470910185,0.1494049593039961,4.0473636933159,-0.2779015761891097,-0.2374225634843965,-0.18913237755730383,-0.2717028768003767,-0.33713653061606186,-0.26567617849278813,0.23853522713787428,1.301096516442617,-1.0795816578140436,-1.901846031014164,-0.058448835191301146,0.0539749376260198,0.15519284780905235,0.07198279486267235,-1.0295023846030356,-0.31732733000993396,-0.6245955647467675,1.1475625344440796,-0.9450550312791969,-1.1779966981335883,-0.9963633568256102,0.6262314197647315
-0.47716576961581464,-0.21346014387161025,-0.28455622864606106,-0.12230893248140894,-0.49521910828112264,0.48168917961727686,-0.32590367011401417,-0.3921381576076734,-0.24404195584504326,0.6506817854599215,0.9486398008726523,0.9007816478561526,0.18863693854156982,-0.5593892291812568,-0.5879534570676691,0.2973122418752129,-0.5670991742037753,-0.5859360571895831,-0.46513212896556766,0.05196081196365913,0.08983670364611179,-0.5856340542414497,-0.4702185858838999,0.33325430452611526,0.664020047506807,-0.7887918646313093,-0.4747021190966394,-0.6495325373236767,-0.4715561060065423,-0.18315811995482734,-0.9770778107754325,-0.24823160590407775,-0.28156611050390956,-0.34464201050820065,-0.1739246958012978,-0.21332006524358915,-0.18138447005015104,-0.12238635199769335,-1.064390556093635,1.1282212186056189,-0.05343649218508992,0.31447442440391654,0.8058819112994032,-0.8944624749801732,1.084887642220304,-0.7417282964420935,0.8659019019389421,-0.2302779262224224,-1.0434935250791642,-1.0423215994683732,0.23683217054975583,-1.4355844113525449,-0.44817407692260747,-1.316533619265845
2.0156583685955733,-0.4080884693482599,-0.4389326852329731,-0.28598195490162814,-2.003421748876186,-1.9028708167460056,-0.2602094524896004,-0.36810285889623046,-0.14078067343296105,1.1607708638567251,1.3814370120015975,0.8689546212333015,-1.0234215253885766,-0.9579470114435658,-0.5182427044033396,0.594780485831079,0.4470850694980339,0.5599564573518155,-0.7009305016862536,-0.17388578674039148,-0.6383701270222459,-0.5699195849017048,-0.4637156132498995,-1.5584254925537155,-1.4851095793471096,-0.770344418305917,-0.48554881351501866,-0.6668570973627893,-0.46131146092307496,-0.7155371206167261,-1.2374987922257963,-0.25533767360025356,-0.2796985320890602,-0.45141507892415267,-0.385832829682771,-0.3431274153616967,-0.3984025650395462,-0.36173052656659577,-1.1514785702706978,0.946206881582192,1.3431714847737097,0.10795540297320748,-0.07169742308789953,0.17702989644208605,-1.386466962757027,-0.04108997389237722,2.3315291443466424,-0.44718460478090427,-1.5389764537560935,0.3092828698793008,0.30308577956087296,-0.5354578916485558,0.6874233984064507,-0.23931335750329932
2.0080800431095662,-0.3812400976215986,-0.4485402235782889,-0.2744393594037583,-1.9540782517828872,-1.8909411124147617,-0.23469375236800777,-0.32354935020463604,-0.055990332457433546,1.5161146063603892,1.3583672274941667,0.5292995992135602,-1.0693570830104653,-1.7530551986323029,-1.0323194112199445,0.878717930350969,0.2584149090549381,0.2830222038337744,-0.5597636477440998,-0.07543784096754207,-0.8157159408515796,-0.5668503241573202,-0.4780437709219143,-1.43130851934421,-1.381268593885063,-0.7830313233030002,-0.47067444985086243,-0.6616754276449108,-0.4615941939662116,-0.3641969034823152,-0.47448424309806175,-0.2563182977191534,-0.28042276088072166,-0.42598109370610615,-0.37096192076695966,-0.3473582826494944,-0.35666545175279213,-0.3552019315028079,-0.6710474834031952,0.2962129618939275,0.7271071649008769,0.5751111769802107,-1.263954845967542,1.3814470430792565,-1.5846413907225654,1.1100804938999265,2.190257503298398,-0.4295140447514239,0.0322089228849646,1.8856247724151254,-1.6362511388345324,0.6726121253126968,-1.191470934164939,-0.08616759315165491
2.0175007838305103,-0.3669303222763199,-0.4352192156275754,-0.2707056830091878,-2.3308568312846063,-1.5400961779464621,-0.21685080996112818,-0.3218112025614389,-0.07875351650196079,0.9808722157698724,1.3881930169830408,0.2809903027692693,-0.9840502631843813,-1.1636519893385648,-0.41948863847458684,0.39055787604834447,-0.15256616166034684,-0.21716015810596448,-0.8558874988552152,-0.3124738120747703,-0.8040658847436961,-0.5752011252154626,-0.4802860080543747,-1.5231787897610598,-1.4487929889954476,-0.7771954527509515,-0.4852904371115176,-0.6527121417209565,-0.4528910046908437,-0.34072653399518116,0.3429366220958866,-0.23684413719872044,1.4014257672827597,-0.42191508738460737,-0.3422977517162711,-0.3918990664602541,-0.39967397843638863,-0.3290734039206347,-0.7133677226898767,1.3626163396234052,-0.020306638781444612,-0.8037463026405668,-1.2853840146586253,1.1360646427371996,1.5744678140006012,1.413342529285222,0.14452835046944829,-0.39926557516947714,0.14169312669516845,-0.8515085920879901,0.3221868530294111,-1.4167057089713675,-0.6076659876756204,0.7193549440580619
2.0029446772693094,-0.3489602974485724,-0.422857218166024,-0.22418451523618874,-1.9103505316450482,-1.5890752457545898,-0.1184594546868053,-0.22223622642153906,0.06330484179577006,1.1293324545066104,1.3764014611514206,0.8559045443295322,-1.181949190419383,-1.3250163116965035,-1.238731780195935,0.20829932422157563,-0.26904672674699615,-0.32884655419215947,-1.1889866944941068,-0.2089969444951199,0.7023606294223067,-0.5672255136349099,-0.49113563289968726,-1.4642056255532405,-1.4901211658462612,1.2854025802230542,-0.3137578028339779,0.217861396290671,-0.46822119142055657,0.539463002148068,0.33512250303578545,-0.2616669416167042,1.4006355747996055,-0.3977528895876519,-0.35279949843199937,-0.3410441658664915,-0.35693428477676975,-0.31069439520289316,-0.43241935045465274,0.27603664177003406,0.5259725158170411,-0.3595269884215674,-1.0650688520436191,1.1704587966863707,-1.3739966573495448,0.949671932643943,1.8152668031287649,-0.35955222415104676,0.12526264938929554,-0.4698121379657811,-1.17516054122252,-1.656528359656041,0.08398271500215942,-0.3537869943282375
2.012335149352505,-0.33068997566375125,-0.4139859175962366,-0.20445057755576287,-1.7126900048738678,-1.9867422825559138,0.030635912622336475,-0.11969739596738081,0.20876687202132613,1.2421074044474616,1.3890653255415164,0.23947712458312215,-1.346953690005031,-1.1835813098774077,-0.8357373822892402,1.415200686537187,-0.4025145257396834,-0.4409203414839036,-1.2538222579049498,-0.3110973982939052,0.7658633728639193,-0.5640050438143893,-0.465985621773959,-1.4173673541043823,-1.4296910077642309,-0.7784515238048256,-0.4965180362188599,-0.6483208701965049,-0.4675883272799753,-0.600267034731942,-1.0615559545497655,-0.2421833539842572,-0.2826779314546495,-0.29847417838321666,-0.33151920576509114,-0.38996276359224236,-0.36690371270925154,-0.2464947391130387,0.7685394736768004,-0.5453524553366955,-2.019322353708989,-0.8539332006903958,-0.8932196600932777,0.9174941287489692,-0.32254016466372964,0.8434675418904525,-0.6938664697600407,-0.32418160087678694,-0.7154198640031507,0.9648259667012837,-1.4423338909602825,-1.7053467555667265,0.5750885525764232,-0.2784367162244104
2.0187658718549493,-0.3099473268012906,-0.3874378821638754,-0.18735150453322585,-1.4688687315928257,-1.7537895953988478,0.17671499573879715,-0.008098123593748022,0.37740760271032403,1.4935205585466036,1.3833265010587878,0.3580299101769752,-1.4746986359249368,-1.2431256735015013,-0.20882081190986707,1.0571628062023608,0.35224094986880955,0.25213173701608543,-1.0548774649824622,-0.32831845588545844,0.6796253586084401,-0.5720694202804575,-0.46759120650182595,-1.1515656906988003,-1.2464527672277876,-0.7774729045118496,-0.46205651961546934,-0.6303567230845993,-0.45047546994929794,-0.410540529842367,-0.39387120534261283,-0.22673073717477182,3.0774329817264214,-0.45008392706829026,-0.2889949467043684,-0.2814520983173732,-0.25792495290562245,-0.23449083792997727,-1.6405094453367537,1.1970126367069418,0.9679501547690549,1.0337556608240404,-0.0058182815738917325,0.05899175899010951,-0.8708295447114646,-0.043915949910040365,0.04752733286722315,-0.4174118573640006,-0.749028730459692,1.0620372142968548,-0.8144813294173615,-1.4499349283934142,-0.04459521356299576,-1.7560115745077225
2.019151916553786,-0.3074825767172178,-0.39128239630599476,-0.16301203356864036,-1.7878211017953876,-1.7432627679059907,0.12162189961350166,-0.02928997369790829,0.31959749163803836,0.9938524631467563,1.3790229921425918,0.1252849032702148,-1.3831546818658325,-1.417562267331217,0.04142409634137159,0.21462690146453647,1.023960026753379,1.0837268207178536,-0.9884741079387855,-0.7645352184978359,-1.7761695648405624,1.732505059201879,2.144024660713007,-1.3930026719112676,-1.3800560645961473,-0.7807968884185514,-0.4791695001946431,-0.6567257731803234,-0.45064090063581064,-0.9871027167744293,-1.6926371200116672,-0.2329223324329244,3.0695541526541135,-0.3098022440752333,-0.24810991116653508,-0.3422949881161725,-0.42716144428046005,-0.28532839229809187,0.06417917585573626,1.457347192518822,-1.0202625251018127,-2.457661888704642,-0.12846547429475955,0.12488153956164563,-0.05625702821422913,0.11657773276170821,1.4020808182701836,-0.3776658083103235,0.42205956946297557,1.9299584603753226,0.8251048350803707,0.9410402342786843,0.48493549802638664,-0.0340272073994458
2.011084050378465,-0.27755407816991634,-0.372128364551178,-0.138561595273617,-1.673004309364467,-1.7623017469183289,-0.04754992568757231,-0.16305783911606223,0.16046147451568843,1.0178070346230035,1.389085073587065,0.9366541592216895,-1.0922873352288265,-1.172662641494605,-1.0822593625131438,0.6575972500095962,0.45518393203006985,0.45308968533040017,-1.0650549172283958,-0.676877654090779,-0.9506770302567179,-0.5782668414839154,-0.46830987785684075,-1.328936927242019,-1.148447776273089,-0.7764629691912697,-0.4984139083049405,-0.6275517711931056,-0.45441219038878683,0.4983096839655963,0.9679866085876493,4.064667148599311,-0.27737655288434404,-0.34136703713245575,-0.25929607136037924,-0.2866391527191527,-0.3932734722365231,-0.2003663904078506,-0.2396443276924647,0.8696038576335944,-0.0034640762089423946,-2.3270872434228016,-0.35130577317955,0.23543541740011656,1.194844145969451,0.450126666345057,2.3213757472402374,-0.28891763257170555,-1.4343547480754786,-1.0863448563254727,-0.11338262812546272,0.7001405014923016,-0.32648502793099926,-1.0635634807931529
